t,P,D,V
4845,2.299084124411375,0.025984707266850322,389
4846,2.389054595309242,0.02654515691145407,42
4847,2.3037260117011655,0.02638831323154511,352
4848,2.329468198272252,0.026432238479536435,215
4849,2.2811667811941234,0.0262386745434043,878
4850,2.3123547812941196,0.02629395691614935,131
4851,2.264989891151348,0.026100589925760097,534
4852,2.2555417056644496,0.025968245328804568,391
4853,2.327813662922961,0.02624105749645297,756
4854,2.3614815986518374,0.026532971220667,433
4855,2.363161894494642,0.02670669979138057,655
4856,2.3935996629914587,0.02692640907789894,654
4857,2.3667850127552237,0.026916477500946043,483
4858,2.349331816940899,0.02682108780960169,106
4859,2.3725419041253315,0.026884986833126016,150
4860,2.3831458523272357,0.026984213348943176,482
4861,2.365104441730669,0.02692987729899803,464
4862,2.3498027585672503,0.02683700918222653,365
4863,2.409510582061847,0.027074274452404342,501
4864,2.4278591501637896,0.027297356043209,429
4865,2.4257397538053316,0.02740262767591652,146
4866,2.3885778942314952,0.027257234684360924,413
4867,2.4918694311127867,0.027718700515413603,598
4868,2.432819614967395,0.027650906336296927,110
4869,2.4105949908682036,0.027493018694752645,435
4870,2.4033926928213747,0.027363291078072127,499
4871,2.428270905707857,0.027444261533688275,725
4872,2.423479792947366,0.02746262911955348,62
4873,2.4248627471564044,0.027491055140373522,416
4874,2.4010689042732376,0.027392393989621712,206
4875,2.356597432722402,0.0271165742869256,139
4876,2.4065678304416616,0.02723484145283751,213
4877,2.361077038221325,0.02704059495973518,876
4878,2.3599686769102752,0.026945697427643852,262
4879,2.4328220132243334,0.027245335305287742,581
4880,2.4055218659286712,0.027265647390723066,236
4881,2.3717978568129583,0.02709812694673223,306
4882,2.38640929764261,0.02710259160332125,512
4883,2.3925687016091572,0.02712961746777357,203
4884,2.369952469810896,0.027025923023368356,139
4885,2.4112217605840947,0.027196465714785803,542
4886,2.3413394214786596,0.02692922751261666,104
4887,2.334761651651879,0.026742980371372575,667
4888,2.371800048409924,0.026855924981849327,706
4889,2.345268741115419,0.0267622374453394,591
4890,2.3267502210779516,0.026638895851731518,544
4891,2.3534501589299657,0.026715798707102237,171
4892,2.3109069928795183,0.026534252762061644,246
4893,2.340286624220841,0.026575566003598464,500
4894,2.311694089531704,0.026463522317981814,347
4895,2.3099546068849084,0.026388461923169914,349
4896,2.3224306739027285,0.02643381977279971,693
4897,2.3542292598933576,0.026628407562562195,436
4898,2.3427142464182116,0.02665102869598035,578
4899,2.401512875368377,0.02696179585720057,184
4900,2.45019745083274,0.02737216887376553,391
4901,2.4004479197760253,0.027315317209013045,449
4902,2.4242570005191784,0.027406392668920997,15
4903,2.3687347078656096,0.027156114494570963,615
4904,2.3982615074452838,0.02718398341164327,181
4905,2.3867290500914553,0.027138468473785985,60
4906,2.435390735148952,0.02734965594202775,316
4907,2.3887250698502434,0.02723834517355839,555
4908,2.4314518792323483,0.027379996233541388,552
4909,2.376750527097903,0.027172955297958323,147
4910,2.3211328018672237,0.026789638011379555,57
4911,2.3667540762348205,0.026818609436862782,252
4912,2.371243873820869,0.02686408744521971,288
4913,2.388959862036694,0.02696503694976841,350
4914,2.411665843465673,0.027151680170112557,765
4915,2.448777675484642,0.02744411717363352,458
4916,2.3498453423641936,0.027109078577409792,453
4917,2.3665940100647256,0.027021094347598022,142
4918,2.413447442037816,0.02720065798526258,362
4919,2.313303504379604,0.026784746443719244,168
4920,2.4689513168218995,0.0273373434713332,598
4921,2.4135782375072803,0.02735713285367866,688
4922,2.413290882786622,0.027351051448246774,491
4923,2.3555347174904133,0.027054526998942847,159
4924,2.404552273730831,0.027154458517170015,105
4925,2.425576239361191,0.027304283281997285,177
4926,2.3950233721480587,0.02724153761510074,510
4927,2.432835500219103,0.027386814165386193,419
4928,2.381416260506152,0.027206814962914508,150
4929,2.5263967472667415,0.02783526637909816,218
4930,2.445494843483439,0.0277616562427773,563
4931,2.4409692471028572,0.027711612420092062,317
4932,2.4826243927912013,0.027908275379467,453
4933,2.443272503151145,0.02780535581921578,151
4934,2.4990920348838603,0.028024795982043917,277
4935,2.5952396923801615,0.028600395066877612,502
4936,2.5215083218817615,0.028530421101438587,368
4937,2.560041812446515,0.028702659357759924,492
4938,2.492192762676478,0.02844776413853545,59
4939,2.5356628666629546,0.02852587176063595,398
4940,2.5272504877517656,0.02851028532309751,425
4941,2.531862694175995,0.02853343014753794,266
4942,2.447041780454642,0.028136422661860953,525
4943,2.4976629442809415,0.028174828797898937,547
4944,2.4853124681199743,0.028135851937982483,120
4945,2.445632567856031,0.027930282201826702,416
4946,2.509799421282602,0.028145199452505536,105
4947,2.5673230775618365,0.02853159592123852,293
4948,2.4746120492424453,0.028247552294441126,462
4949,2.4964812317204825,0.028225490597931183,358
4950,2.496902016019775,0.02822775990779487,378
4951,2.5741060497949246,0.02860297349073576,403
4952,2.566783520132041,0.02875333184238284,21
4953,2.57969943949111,0.02890678439662308,463
4954,2.4760931657964993,0.028472697528069132,244
4955,2.602161531109842,0.028860234504692585,871
4956,2.582731550630767,0.02895386515064476,101
4957,2.5804112355647426,0.028975954722429118,443
4958,2.6206630189254523,0.029205784696790808,592
4959,2.5557247431599497,0.02900144773159102,183
4960,2.559672832404282,0.02890812366060679,368
4961,2.6182344482163025,0.029156147906719377,63
4962,2.5706133679395817,0.0290531346398404,374
4963,2.5704027254469923,0.02898791838081328,428
4964,2.577967955407318,0.028986543189158696,222
4965,2.5629120916190753,0.02892727294925467,564
4966,2.6024830140847968,0.02907761311982728,604
4967,2.6181962842319657,0.029246224734067794,503
4968,2.671436670153791,0.02960102881720943,145
4969,2.6676911009816036,0.029742833034204903,570
4970,2.699272255269382,0.029979428376165077,263
4971,2.662217297035682,0.029924745148027607,415
4972,2.6765766882734208,0.02997972677268455,356
4973,2.6401355830180853,0.029800404691796577,832
4974,2.6646382187798605,0.029837115352866456,130
4975,2.659970160980966,0.02982845382801349,124
4976,2.6158568389504313,0.02961405020574317,354
4977,2.6223596361335644,0.02952265131222291,565
4978,2.583316728326246,0.029286475842622416,160
4979,2.6611423843410504,0.02957558997113427,611
4980,2.6098953116284367,0.029458338495874585,188
4981,2.572633457869974,0.029204175541030736,312
4982,2.5539443119581335,0.02897365144197658,338
4983,2.6013526176377675,0.02908472221280976,362
4984,2.5960839669841604,0.029135448347897476,728
4985,2.630503387677683,0.02934576123155849,434
4986,2.5995100713355628,0.02928319921278354,431
4987,2.5728312443835546,0.029105469393528503,441
4988,2.6268004632897926,0.029298093280609252,393
4989,2.6119602771900694,0.02930580493856681,487
4990,2.683414613633953,0.02966296893229644,134
4991,2.639135537340416,0.029623737422330917,121
4992,2.6948663013821226,0.029896173883035348,453
4993,2.661142652778518,0.02986122399920204,86
4994,2.6171298273864787,0.029624954869598128,42
4995,2.603919832824309,0.02944353345981321,93
4996,2.5499767534870466,0.029080050867568534,103
4997,2.5759610119714766,0.029031742756663204,118
4998,2.5811355755351015,0.029040774939119964,247
4999,2.461001275535328,0.028434201566162838,352
5000,2.4742041978525346,0.02820310045073644,208
5001,2.4427456039180333,0.02793750348387502,245
5002,2.393581535194774,0.027572997573739735,477
5003,2.433127852337964,0.027586828111497683,55
5004,2.457027020239732,0.02769808705491463,512
5005,2.445103315063512,0.02767898846134614,511
5006,2.4502977061084623,0.027704210653385793,297
5007,2.5413366834732907,0.028180272108778808,279
5008,2.5935048273285783,0.02869426185998082,511
5009,2.4429292648045355,0.02820096240146607,87
5010,2.511720320313583,0.028298871504462936,20
5011,2.508561984680673,0.028324504462859022,254
5012,2.4959594361223845,0.028280559442042944,211
5013,2.4694655278590716,0.0281049374988306,716
5014,2.4932823606880805,0.028146259100073383,339
5015,2.5338047728289093,0.028362273501360117,245
5016,2.4613808507035655,0.02809227382492767,537
5017,2.5036611719311,0.02817034474981872,56
5018,2.4832709747602473,0.02810213306674222,179
5019,2.5133776726680224,0.028229367514448368,365
5020,2.5554872689770245,0.028501167010787084,80
5021,2.4912632728424753,0.028306157497601944,331
5022,2.521475785268174,0.028367105500219054,249
5023,2.51312792056571,0.028347556542908256,280
5024,2.547380476885713,0.028499082933467423,336
5025,2.487086893715932,0.028292801246086692,656
5026,2.486683132616894,0.028182512652134957,173
5027,2.492338246118411,0.028167466455158205,399
5028,2.5039156529809112,0.028211794534130905,204
5029,2.4514787617492964,0.027977937105349078,208
5030,2.5065478105508623,0.028121925815261992,487
5031,2.4894075469093386,0.028124921529310287,564
5032,2.4688165398546187,0.02802405557686313,19
5033,2.4709634148596678,0.027998804106745403,488
5034,2.4505871143596383,0.02786932139504528,506
5035,2.4486943964806684,0.027801913558753222,229
5036,2.440149151746648,0.02773177739119933,212
5037,2.378706220011699,0.02738425091530616,177
5038,2.4362117795049847,0.027498092413224907,2
5039,2.4771092202833547,0.027742244520142543,583
5040,2.4255516814689195,0.02759968773072851,231
5041,2.4182925467034115,0.027513612247391486,727
5042,2.437391679653682,0.027580105510129894,474
5043,2.409099117393844,0.027455508716836902,554
5044,2.325677843106975,0.02697492130918146,39
5045,2.401770342700877,0.02712933339208016,481
5046,2.4102154652821484,0.027241829259977975,234
5047,2.482729892396268,0.02766419080954406,119
5048,2.4310462829440143,0.027618421926466154,49
5049,2.4641769214402975,0.02776921666656097,271
5050,2.4723885698428765,0.027878842395442954,230
5051,2.4351423884940413,0.02775585304421767,285
5052,2.3898012692307278,0.0274486806176832,641
5053,2.54635738000197,0.028084700024713787,230
5054,2.501643325110954,0.028179538348839215,13
5055,2.4605749804663843,0.02801851944153272,104
5056,2.479078210977866,0.0280298892643038,21
5057,2.481230757120373,0.028035594887473102,363
5058,2.506870374895722,0.02815860863129593,271
5059,2.488272835453613,0.028143783201363272,563
5060,2.5901897204276154,0.028651576542781096,190
5061,2.5657997256829703,0.028772626299884883,368
5062,2.5907755809724833,0.02894462217191915,453
5063,2.6037143973165655,0.02911262981907488,585
5064,2.563989913723371,0.029005551114865684,255
5065,2.55577309385774,0.02890198488638033,302
5066,2.5443551064463987,0.028794150770519035,35
5067,2.6361147882324274,0.02919136746733927,259
5068,2.573519690721046,0.02906892127003848,273
5069,2.611183915334508,0.029215687876753858,665
5070,2.6094075221483424,0.029276072809894322,139
5071,2.5910166953006324,0.02920961022106491,158
5072,2.6397492146575567,0.02942585462372116,196
5073,2.604614933452206,0.029342806615374632,524
5074,2.592923902642751,0.029247809921169935,168
5075,2.6695910098242117,0.029597147173841827,456
5076,2.693770310927954,0.02987231439874924,689
5077,2.6049173480834242,0.02957687636650865,380
5078,2.6303620554249285,0.029566691041245922,348
5079,2.613163194075148,0.029477589760826973,67
5080,2.635280728881008,0.029535163079289238,286
5081,2.618950559713619,0.02946397107812936,619
5082,2.528997292107144,0.028987326473374212,294
5083,2.5299393463589004,0.028762562934523256,299
5084,2.5489345212431567,0.02875426674116464,308
5085,2.532488682129878,0.028669838086465303,65
5086,2.5857728425520707,0.028895431122649733,46
5087,2.5114201033790287,0.02861869676474126,600
5088,2.5152172748415045,0.028517509070763704,615
5089,2.558496968884838,0.02869203350853433,294
5090,2.537261794323468,0.028668482454538513,156
5091,2.529854597902167,0.028609287270137916,351
5092,2.488034451453817,0.028363151132997762,251
5093,2.504108786371171,0.028309793905961153,360
5094,2.519008132524078,0.028356414624974638,40
5095,2.443544252450308,0.028012121384257634,328
5096,2.405313997765216,0.027637560542668735,380
5097,2.4907720634103043,0.027896826313626166,651
5098,2.4965751543963166,0.028066650181207263,377
5099,2.5002434914772094,0.028149834779212103,678
5100,2.477851076086267,0.028094883115736498,521
5101,2.429670836098028,0.02781741469063739,307
5102,2.518474929924994,0.028123488899206742,26
5103,2.4799632850612476,0.028083139980700667,27
5104,2.389836185714528,0.027616594000241513,144
5105,2.4144895755218845,0.027512401236571123,196
5106,2.423652573638434,0.02750301013015028,105
5107,2.4460300611908243,0.027605316577477505,165
5108,2.4203753807529704,0.027537799652875988,324
5109,2.387833826680857,0.02734226279330333,31
5110,2.392452072636709,0.0272533024692896,483
5111,2.39627162552261,0.027230590145407324,90
5112,2.471192387564289,0.027579173458350644,495
5113,2.4280075309672005,0.027544437732640883,233
5114,2.4572248880255065,0.027680343762649297,243
5115,2.402210907383942,0.027463222613286598,338
5116,2.376525198661472,0.02722377094735941,83
5117,2.384424579145375,0.02713469375636603,299
5118,2.4191591037432323,0.027272226444071464,284
5119,2.3881523202122756,0.02720207789017976,545
5120,2.427555340949726,0.027361734216535673,77
5121,2.379623157984235,0.02719794339962132,133
5122,2.3631571755275256,0.027018702999514848,507
5123,2.3830695689353916,0.02704154741007375,436
5124,2.4206736789531407,0.027241277593785418,9
5125,2.430105693250765,0.027378356543571833,336
5126,2.353167317091703,0.02708233993715077,681
5127,2.448084521455849,0.027393051832184157,536
5128,2.3223969150180124,0.02693586936772552,537
5129,2.4746336500877133,0.027463080186982406,182
5130,2.503742008643613,0.027878784787474863,221
5131,2.4674671954983523,0.027908213585969052,99
5132,2.495202424696266,0.0280689220953086,247
5133,2.503838328872003,0.028189135265496237,112
5134,2.5146681843181247,0.028292911303182223,354
5135,2.527988470947819,0.0284249587720041,458
5136,2.523036836830956,0.028445569298557783,698
5137,2.4790736256283683,0.0282373238645154,42
5138,2.502377972557984,0.028234367623853746,519
5139,2.457318356280563,0.028003519715613635,137
5140,2.492223329668712,0.028061047484794398,53
5141,2.5422285184778906,0.028342952365239444,105
5142,2.5496151106580074,0.02853242390042023,391
5143,2.4542488727618923,0.028167763898812342,589
5144,2.4807454574973287,0.02812616139975907,278
5145,2.4753388930675233,0.02805270948541822,866
5146,2.435328299257466,0.027811573671457694,147
5147,2.449698559214135,0.027755443459510507,250
5148,2.3864150667049646,0.027407279069543242,124
5149,2.342997472834051,0.0270263309358973,345
5150,2.417758980583984,0.027225498417039973,535
5151,2.392432490557054,0.027210381129930836,403
5152,2.4050876879548855,0.027274473983036115,283
5153,2.3842465763485365,0.027194895034235004,250
5154,2.4302357996399757,0.027381094712546607,133
5155,2.4031447202559826,0.02734017073715197,48
5156,2.4328927295500304,0.027475352799713863,233
5157,2.4868169196828505,0.027792484537226315,679
5158,2.404022709387451,0.027531855736715863,176
5159,2.417194074667215,0.027454016681969326,452
5160,2.496677087660824,0.02780690892038644,189
5161,2.4927151591889993,0.02796751786456916,134
5162,2.4573746919723196,0.027879890657572237,296
5163,2.4624682727420786,0.027848483026121928,441
5164,2.449441329149416,0.027770846241270145,108
5165,2.4714590280632787,0.027846986008318284,164
5166,2.4640296291962134,0.027853960467470858,204
5167,2.497693422885685,0.028022509882250916,110
5168,2.4968948362836656,0.02811988686554892,578
5169,2.4453978297730217,0.027916603438058813,186
5170,2.4359245754739147,0.02777234108835373,160
5171,2.4496715327873,0.02776252717903438,217
5172,2.4733027012713693,0.027877515809471908,58
5173,2.4435838416195366,0.02776782431891851,628
5174,2.3543589700003262,0.027271985220418977,173
5175,2.447479193102868,0.02748619920279912,117
5176,2.4192981595025236,0.027440489999468767,402
5177,2.440055808587967,0.02751329939253367,274
5178,2.4084406213732703,0.02740318488743791,390
5179,2.3901863535753094,0.027250987761526364,198
5180,2.428338696548843,0.02736396196366019,57
5181,2.3864593071098783,0.027233202657375426,749
5182,2.3938854452050657,0.02721098002716502,203
5183,2.4180098200839,0.027315842892432947,157
5184,2.382494132749457,0.027199027441365268,281
5185,2.371246967356603,0.027066536540898467,603
5186,2.4307028183269814,0.02731384357346097,550
5187,2.4543798058865725,0.027547926739488166,269
5188,2.4426710611033173,0.027607665416917976,41
5189,2.4783504091730264,0.02781245573423313,117
5190,2.47031740582009,0.027877910725887217,109
5191,2.4676099879723496,0.027904324065685146,244
5192,2.501558684591854,0.028067200645817875,678
5193,2.420545686372144,0.02773725486106247,213
5194,2.4372290996917556,0.027651252367210125,150
5195,2.5264307591745663,0.028075557990136935,720
5196,2.4722145828688555,0.02802682025575242,344
5197,2.4863769868334367,0.028053420171562347,671
5198,2.5028774782001366,0.028136829372202778,419
5199,2.425376373036028,0.027807264858121794,549
5200,2.3651340628765327,0.02733000859875279,380
5201,2.423339577599542,0.027372629364133674,330
5202,2.425936249430497,0.02742944744494291,761
5203,2.402624253109334,0.027358226889344747,572
5204,2.3914237382812726,0.0272609465180359,191
5205,2.446989327389419,0.027488528793852864,54
5206,2.390297794516135,0.027333282809762556,487
5207,2.365196653370463,0.027111928706441992,616
5208,2.426277177335197,0.02728996306037531,564
5209,2.392675025666156,0.027233584897195764,764
5210,2.4057581372222683,0.027254200251661767,561
5211,2.441599139588444,0.027456653256904273,437
5212,2.4612158543533766,0.027640949101592767,507
5213,2.462170848175061,0.027742431717498007,154
5214,2.4156039417618183,0.027551633582215004,294
5215,2.4104352647870972,0.027447672779286236,584
5216,2.4592603010912635,0.027628336211822292,388
5217,2.4427433040779336,0.0276335469251564,85
5218,2.434359449632065,0.027591026374010362,108
5219,2.4236655422444744,0.027527197767521074,368
5220,2.4442125298975808,0.027588260892030668,330
5221,2.4371423269325336,0.02759071365241289,245
5222,2.359321495096459,0.027211019458764356,276
5223,2.4172831065840494,0.02729268937032281,618
5224,2.3933113285977083,0.027217134656194755,117
5225,2.3753888398010234,0.02708705540971515,90
5226,2.3800218724013886,0.027045720176255856,18
5227,2.380142823228598,0.027048761741323785,781
5228,2.361825749715407,0.02695463262557611,137
5229,2.3850245181102006,0.027015077772679405,286
5230,2.387297242989483,0.027050805612283124,198
5231,2.3977236262012824,0.02710921514793461,391
5232,2.428267311756196,0.02729567200139696,153
5233,2.428913749534754,0.027408008110536723,536
5234,2.3989160784993238,0.027330776756726783,561
5235,2.407386868386146,0.02731689613016463,595
5236,2.3654439382366284,0.02710377395641657,119
5237,2.415890114688219,0.027263117858470434,462
5238,2.3745691746810675,0.027131579052420078,155
5239,2.3049501736278186,0.026720615449498566,98
5240,2.3079068004303025,0.026516132938766118,466
5241,2.3341370396217718,0.026536319696246053,295
5242,2.332542398700021,0.026552363376816147,470
5243,2.3083591304180375,0.026434712910608595,160
5244,2.2320378024775787,0.025979676947041383,493
5245,2.228791069409851,0.02574381520250216,266
5246,2.320676960701498,0.026087514633849937,74
5247,2.2955920114235235,0.02613052681338813,115
5248,2.310229744276473,0.026230493440797212,178
5249,2.291158534435201,0.026173016751145618,409
5250,2.198495021314453,0.025691432324337866,354
5251,2.265019856002725,0.025779485821777654,127
5252,2.25494822288283,0.025769967886492835,107
5253,2.1706976691066506,0.025335069771701746,300
5254,2.1663150382293415,0.025107126246486054,386
5255,2.154863092300648,0.024948008055974105,409
5256,2.2138599125832634,0.025163463665717735,1
5257,2.2776986391705996,0.025584605325624805,195
5258,2.2340747746792307,0.025582422090075385,181
5259,2.300755052566725,0.025896299748639592,623
5260,2.255721119201478,0.025841211523840772,444
5261,2.2605310011640576,0.025824201471005385,457
5262,2.2535199799776855,0.02577183519055444,297
5263,2.2917299088791214,0.025949083670858516,418
5264,2.287170451796024,0.026012468674995147,82
5265,2.199528278217798,0.025605324166995264,21
5266,2.2396313064529867,0.025607698077814815,183
5267,2.2319164073187445,0.02556980884770113,16
5268,2.275383331466709,0.025772712409725874,152
5269,2.2462765162131153,0.025720663075058214,269
5270,2.320579230165599,0.026057931592475814,278
5271,2.2799354759150647,0.02602975543555774,216
5272,2.293583012603031,0.02608205070747616,62
5273,2.280302723781583,0.02605633758216116,491
5274,2.2918942859179032,0.026115850356978047,487
5275,2.2933538101249744,0.02615385551101498,32
5276,2.295177492935493,0.02618449794574668,85
5277,2.264629434638092,0.0260236074674408,793
5278,2.3324416421837775,0.026270917862908437,382
5279,2.3100820285110326,0.026278155163668198,156
5280,2.211824461588722,0.02581520052764102,835
5281,2.2135628734227355,0.025606074999219828,461
5282,2.202350590773179,0.025423768326183004,733
5283,2.2326650263577714,0.02547570797427362,286
5284,2.1138886612221155,0.024918321673690475,355
5285,2.217226909361556,0.025147768049909633,289
5286,2.2645353130754726,0.025518452802531552,656
5287,2.221005989462877,0.025478319221489625,264
5288,2.2325198104444155,0.0255009920191544,501
5289,2.2175787878543605,0.025433157353523785,151
5290,2.180760900187516,0.02521659991255931,49
5291,2.0984768290511444,0.024707948142996004,373
5292,2.1362047686806283,0.024629981777242606,415
5293,2.144789841530075,0.024657805685354247,807
5294,2.2256770051327415,0.025078307649825306,72
5295,2.2690253643348064,0.025511951161244655,224
5296,2.2944048277895224,0.025854433621629206,41
5297,2.2598854895179405,0.02583528014353979,601
5298,2.2058936032300904,0.025562868571133254,240
5299,2.2444399413413425,0.025604988732698425,487
5300,2.3160124604037615,0.02599711008227694,446
5301,2.281233480993026,0.026012538142889917,227
5302,2.2852673287704257,0.026039485913028987,31
5303,2.2325157245620693,0.02579350461100473,145
5304,2.2396607397235604,0.02572280364126391,560
5305,2.273101935796317,0.02584421670206114,353
5306,2.2857845829654093,0.025951028209415975,585
5307,2.2676966826760276,0.025936912107927923,775
5308,2.3051719350382434,0.02611833046850649,37
5309,2.357931662150124,0.026463442677609986,317
5310,2.3598477062040146,0.026654912519778896,315
5311,2.3164749228426986,0.026513769463333274,676
5312,2.315700986171812,0.0264507424532854,386
5313,2.293027287285376,0.026288919573230762,572
5314,2.2909194504525234,0.026218078439445028,697
5315,2.354425593717749,0.0264890737756003,375
5316,2.347078983898615,0.026574144845421626,463
5317,2.418768158377704,0.026991284256469357,546
5318,2.368450951692923,0.02695874470392915,354
5319,2.3296837082918205,0.026759253899572788,359
5320,2.3412664485766816,0.026696766892345316,698
5321,2.294513782109429,0.0264330771924531,44
5322,2.3436939217167088,0.026558155466979115,372
5323,2.3381953681002163,0.026586533525262246,225
5324,2.30889101410529,0.026461938555023913,261
5325,2.2541975304418,0.02610840342233181,601
5326,2.2680803485134096,0.0260031771493299,71
5327,2.223701887970448,0.02574882916787641,681
5328,2.3525392964963316,0.026277473418252584,393
5329,2.3239832244182734,0.026377637906671025,723
5330,2.360385473727265,0.026612594497157166,96
5331,2.367925464391729,0.026750072906690212,598
5332,2.2232515660811707,0.026110807058851607,519
5333,2.249750083299071,0.0259386480778264,506
5334,2.2985897085332487,0.026073178594530594,797
5335,2.3246567507923674,0.026269354462848785,48
5336,2.322135610589779,0.02634673381514577,274
5337,2.3367633692596703,0.026475312315604533,566
5338,2.322206286439338,0.026460374704190038,217
5339,2.3583269645819684,0.02664291635613776,318
5340,2.314578515742258,0.026498764590418056,564
5341,2.255626463305362,0.02612489651443766,237
5342,2.2470258810620463,0.02588877867585862,209
5343,2.258117079435529,0.025831079387764303,165
5344,2.267175815708915,0.025853670889178962,207
5345,2.241471195431886,0.025744484157814454,271
5346,2.239995205238111,0.025694973972453346,421
5347,2.1892735194947757,0.025416245811784147,12
5348,2.2551214150051986,0.025602003921267474,139
5349,2.1648784949540394,0.025235751550534473,267
5350,2.222466637676333,0.025350475719325808,335
5351,2.2868981548533966,0.025718468708367193,389
5352,2.217745238589602,0.025557604554052697,30
5353,2.303393482922664,0.025916787180396514,384
5354,2.2560601195495464,0.025864169955807464,150
5355,2.2807949188330525,0.025952034244472122,321
5356,2.2779987388819825,0.025974355405134087,258
5357,2.2665265908904786,0.025921265184635847,233
5358,2.3333411250599694,0.026247207577616623,622
5359,2.19727334288987,0.02574027555071849,352
5360,2.2320467933699577,0.025641106147142097,661
5361,2.223513541322103,0.02555347459498374,156
5362,2.2143887537575364,0.02545005685397901,472
5363,2.204101539932854,0.02534729368925491,12
5364,2.2469373142708844,0.02550580261000678,145
5365,2.1660359933334448,0.025193715417067927,445
5366,2.1585971985541215,0.02501411404372613,461
5367,2.197657362241431,0.02513002524326957,352
5368,2.1483046097690166,0.02493290066689753,281
5369,2.113279467732621,0.02465663825508229,87
5370,2.1761559241176207,0.024830230872009168,89
5371,2.127193869929637,0.02468191084390126,327
5372,2.1521752423530325,0.02473163140874164,34
5373,2.1447700836563817,0.024729924725386362,353
5374,2.116717930180745,0.024561890034928195,910
5375,2.0768070058418635,0.024281945841666187,122
5376,2.1367312961267104,0.024431543935898282,339
5377,2.0403362497002417,0.024042745607357835,621
5378,2.0741387837222915,0.02401578920213058,53
5379,2.08597648459602,0.02406121495184064,9
5380,2.087067307702057,0.024099984625150485,358
5381,2.114997809247608,0.024264829429262964,196
5382,2.1135921614797746,0.024332725288171056,253
5383,2.166106155245153,0.0246087027427588,694
5384,2.1251693130134637,0.02453613050358877,198
5385,2.137287299878039,0.024561142775322797,23
5386,2.089839863313749,0.02434190166111619,185
5387,2.11321197750571,0.024367201801937226,610
5388,2.1292686334740534,0.024450788521260595,316
5389,2.1168505173009255,0.024414014278991255,557
5390,2.152491306647125,0.024574915461951355,36
5391,2.082860768005398,0.02430331391721514,131
5392,2.127453916020002,0.024398959362441873,286
5393,2.1112570997383493,0.024356029392631335,330
5394,2.1474260807737644,0.02452183059418927,217
5395,2.1124756796379547,0.0244334472388226,117
5396,2.173361413859504,0.02470574955977098,408
5397,2.206101943876401,0.025001605667929583,135
5398,2.0929260004768966,0.02457575492095402,267
5399,2.070808381417151,0.024269557564877656,585
5400,2.1339912183805936,0.02444381446772014,386
5401,2.108753831500676,0.02438442656944995,687
5402,2.12195127876299,0.024431399300147726,361
5403,2.181508911335885,0.0247597046639226,237
5404,2.195622592701045,0.024991839163752416,87
5405,2.21772152465131,0.02520294451023789,522
5406,2.2112429078772977,0.02528049929286955,148
5407,2.255122970176823,0.025532503264200385,208
5408,2.2267534749275524,0.025525055502679077,284
5409,2.273913500051599,0.025750910272707372,210
5410,2.2903538809705366,0.025961026485702976,506
5411,2.2346084032451237,0.025777003464683652,350
5412,2.2249576695077042,0.02563302066314783,125
5413,2.1690022193739806,0.025276120506253566,173
5414,2.1762626641903107,0.025138574915042098,155
5415,2.171808277113844,0.025054306674183444,229
5416,2.1328158969360644,0.024797454805415,668
5417,2.1753125224062124,0.024895950379409913,488
5418,2.2129181090800967,0.02513946700027663,211
5419,2.2104878689704233,0.025231552531425786,592
5420,2.190794606674855,0.025198308287393126,648
5421,2.1491289293440126,0.024959783072044425,459
5422,2.1717688843132783,0.02493963493694295,476
5423,2.213062111422207,0.02514756834832204,390
5424,2.2399195869855886,0.02537732794297029,287
5425,2.228574856739236,0.025426771340128735,294
5426,2.29998637937742,0.025802138882948963,216
5427,2.2907010794294695,0.025960800521088432,588
5428,2.2820639219004217,0.02598596273453909,371
5429,2.240774493617917,0.025793328564142494,41
5430,2.1907509940518515,0.025453263896684487,215
5431,2.243540737833796,0.025561363103950106,479
5432,2.2857610806627333,0.025830266137580608,126
5433,2.180209777250948,0.025432539057218942,149
5434,2.258226313830613,0.02561387734432772,334
5435,2.2725225752390465,0.02579700854718082,709
5436,2.210815055821227,0.025558899263495267,714
5437,2.302390866684879,0.025918525944984092,703
5438,2.3247439408035793,0.026219244005499184,309
5439,2.3592606070145195,0.02652495925961385,582
5440,2.318869556111801,0.02646516059420809,361
5441,2.448322845163987,0.02707688565920753,190
5442,2.3793904719985575,0.027035671504204273,81
5443,2.4210917964758343,0.027221440044943767,72
5444,2.473527391840362,0.02760028966427901,804
5445,2.345627821028411,0.027160801625338717,358
5446,2.3880555814332056,0.027144175749745706,305
5447,2.3401950079348572,0.026902878132586183,213
5448,2.3842509163378205,0.027010592713875327,273
5449,2.305731463837341,0.0266723487808534,16
5450,2.3236992618712082,0.026600461767691288,250
5451,2.303301141460504,0.02645013412395848,419
5452,2.344875685276733,0.026574441273811464,284
5453,2.3703781557419457,0.026768073977144535,134
5454,2.3409455876969485,0.02669619527219745,728
5455,2.400400671284342,0.02696394183497325,216
5456,2.4037809200484452,0.027105234514183493,320
5457,2.3744444527937554,0.02702429289053704,165
5458,2.3747028038684204,0.026985902364068216,26
5459,2.375677834329544,0.026967599170109137,134
5460,2.4946229533575,0.027550054633764608,105
5461,2.4536644509755123,0.027652585876370987,544
5462,2.435250445944355,0.027611797760896943,0
5463,2.3760244643751043,0.027310542120104024,516
5464,2.3775315358050033,0.027151217499163112,548
